Time,timeStamp,avgnoise,magRMS,maxnoise,temperature,totalAccel,xtRaccel,xtRv,ytRaccel,ytRv,ztRaccel,ztRv
2024-03-06 21:49:29,1.70976E+12,86.14032,"[{""N"":""559.2478""},{""N"":""624.4285""},{""N"":""1641.679""}]",86.14032,35.3125,3.08,1.11957,4.185295,2.214791,12.27102,1.819655,11.25348
2024-03-06 21:48:30,1.70976E+12,88.72552,"[{""N"":""590.8474""},{""N"":""662.3857""},{""N"":""1628.512""}]",88.72552,35.25,3.13,1.173643,4.666078,2.212771,12.47638,1.872141,11.7788
2024-03-06 21:47:29,1.70976E+12,89.48257,"[{""N"":""611.7817""},{""N"":""639.0893""},{""N"":""1629.902""}]",89.48257,35.25,3.33,1.34777,6.359584,2.237357,12.47041,2.060005,12.84224
2024-03-06 21:46:30,1.70976E+12,88.10848,"[{""N"":""549.2162""},{""N"":""630.9177""},{""N"":""1632.577""}]",88.10848,35.25,3.09,1.278341,4.404189,2.184846,11.52739,1.764134,10.57578
2024-03-06 21:45:29,1.70976E+12,89.93038,"[{""N"":""544.9399""},{""N"":""649.4825""},{""N"":""1637.128""}]",89.93038,35.3125,3.3,1.382682,6.425068,2.254269,12.01907,1.972647,12.18306
2024-03-06 21:44:30,1.70976E+12,88.46337,"[{""N"":""582.85""},{""N"":""690.0988""},{""N"":""1644.982""}]",88.46337,35.375,3.06,1.255711,5.319013,2.120782,11.92173,1.816442,11.50965
2024-03-06 21:43:29,1.70976E+12,87.77058,"[{""N"":""560.7962""},{""N"":""710.6157""},{""N"":""1612.886""}]",87.77058,35.375,3.26,1.304981,5.521569,2.260728,12.95652,1.961196,12.44668
2024-03-06 21:42:30,1.70976E+12,91.79266,"[{""N"":""604.7406""},{""N"":""582.8019""},{""N"":""1616.339""}]",91.79266,35.4375,3.23,1.311345,6.4488,2.172868,12.35497,1.991131,12.67781
2024-03-06 21:40:10,1.70976E+12,88.83677,"[{""N"":""603.3751""},{""N"":""594.5782""},{""N"":""1683.861""}]",88.83677,35.4375,3.07,1.219805,5.154838,2.133589,11.42583,1.84114,11.07355
2024-03-06 21:39:11,1.70976E+12,89.22808,"[{""N"":""602.1281""},{""N"":""669.6333""},{""N"":""1662.238""}]",89.22808,35.4375,3.38,1.377279,6.851014,2.28337,12.97843,2.08357,13.0823
2024-03-06 21:38:10,1.70976E+12,90.15897,"[{""N"":""623.3113""},{""N"":""639.5927""},{""N"":""1662.444""}]",90.15897,35.5,3.24,1.360164,6.286915,2.182459,12.17714,1.971798,12.40889
2024-03-06 21:37:11,1.70976E+12,88.63251,"[{""N"":""541.2921""},{""N"":""677.2062""},{""N"":""1653.81""}]",88.63251,35.5,3.07,1.258645,5.486409,2.08493,11.42109,1.864129,11.34394
2024-03-06 21:36:10,1.70976E+12,90.76304,"[{""N"":""545.7319""},{""N"":""697.5472""},{""N"":""1659.049""}]",90.76304,35.5625,3.12,1.16169,4.612251,2.222937,12.08471,1.856246,11.2275
2024-03-06 21:35:11,1.70976E+12,87.41149,"[{""N"":""634.4587""},{""N"":""604.4435""},{""N"":""1645.456""}]",87.41149,35.5625,3.17,1.31574,5.60417,2.176868,11.88236,1.898067,11.8516
2024-03-06 21:34:10,1.70976E+12,90.57977,"[{""N"":""630.9195""},{""N"":""590.3188""},{""N"":""1640.776""}]",90.57977,35.625,3.23,1.34353,6.197231,2.176766,12.27544,1.978976,12.45567
2024-03-06 21:33:11,1.70976E+12,88.9989,"[{""N"":""551.4303""},{""N"":""695.8991""},{""N"":""1666.853""}]",88.9989,35.625,3.08,1.190009,4.879407,2.178519,11.8015,1.820491,11.04221
2024-03-06 21:32:10,1.70976E+12,90.74413,"[{""N"":""546.5932""},{""N"":""710.2292""},{""N"":""1662.471""}]",90.74413,35.75,3.14,1.291727,5.882926,2.117625,11.71439,1.925209,11.84227
2024-03-06 21:31:11,1.70976E+12,87.42127,"[{""N"":""623.6221""},{""N"":""609.9651""},{""N"":""1635.994""}]",87.42127,35.75,3.17,1.24701,4.832977,2.253337,11.77437,1.854924,11.15733
2024-03-06 21:30:10,1.70976E+12,89.85753,"[{""N"":""644.9971""},{""N"":""616.4858""},{""N"":""1680.696""}]",89.85753,35.8125,3.12,1.124392,4.466829,2.23744,12.57656,1.859286,11.55799
2024-03-06 21:29:11,1.70976E+12,88.79356,"[{""N"":""551.2206""},{""N"":""658.3929""},{""N"":""1658.239""}]",88.79356,35.8125,3.15,1.289395,5.750992,2.144591,11.76389,1.9125,11.79761
2024-03-06 21:28:10,1.70976E+12,87.86082,"[{""N"":""563.007""},{""N"":""649.9515""},{""N"":""1680.284""}]",87.86082,35.875,3.1,1.216139,4.396586,2.175756,12.06361,1.836772,11.22278
2024-03-06 21:27:11,1.70976E+12,86.40765,"[{""N"":""617.2811""},{""N"":""629.7626""},{""N"":""1650.218""}]",86.40765,35.875,3.16,1.280616,5.42885,2.178852,12.00232,1.89377,11.77329
2024-03-06 21:26:10,1.70976E+12,87.80873,"[{""N"":""625.6827""},{""N"":""608.2388""},{""N"":""1635.947""}]",87.80873,35.9375,3.27,1.4051,6.594042,2.169891,12.02305,2.003159,12.47377
2024-03-06 21:25:11,1.70976E+12,89.04511,"[{""N"":""548.5466""},{""N"":""705.2171""},{""N"":""1667.044""}]",89.04511,35.9375,3.15,1.223536,5.047957,2.205614,12.2548,1.894582,11.81603
2024-03-06 21:24:12,1.70976E+12,88.44761,"[{""N"":""635.0217""},{""N"":""590.6024""},{""N"":""1657.433""}]",88.44761,36,3.18,1.319493,6.207205,2.146945,11.79802,1.938937,12.03194
2024-03-06 21:23:11,1.70976E+12,86.02487,"[{""N"":""631.0186""},{""N"":""592.7905""},{""N"":""1645.766""}]",86.02487,36,3.26,1.196445,4.741955,2.345932,13.20731,1.916897,11.98659
2024-03-06 21:22:12,1.70976E+12,95.22945,"[{""N"":""546.207""},{""N"":""718.1498""},{""N"":""1647.65""}]",95.22945,36.0625,3.19,1.322898,5.8349,2.169889,12.16971,1.934905,12.14015
2024-03-06 21:21:11,1.70976E+12,88.47748,"[{""N"":""549.641""},{""N"":""721.0068""},{""N"":""1657.664""}]",88.47748,36,3.33,1.399873,6.689262,2.262027,11.99386,2.007008,12.37848
2024-03-06 21:20:12,1.70976E+12,88.03518,"[{""N"":""632.2917""},{""N"":""589.3112""},{""N"":""1635.87""}]",88.03518,36,3.16,1.315244,5.978303,2.143538,12.07761,1.920333,12.16224
2024-03-06 21:19:11,1.70976E+12,86.67105,"[{""N"":""621.2919""},{""N"":""586.2253""},{""N"":""1641.845""}]",86.67105,36,3.18,1.243979,5.291173,2.216945,11.9482,1.918143,11.70472
2024-03-06 21:18:12,1.70976E+12,87.40504,"[{""N"":""551.4229""},{""N"":""722.6791""},{""N"":""1671.177""}]",87.40504,36.0625,3.17,1.333512,5.920723,2.144088,12.14798,1.923213,12.26165
2024-03-06 21:17:11,1.70976E+12,91.22468,"[{""N"":""545.1273""},{""N"":""730.9927""},{""N"":""1638.726""}]",91.22468,36.0625,3.07,1.237268,5.544776,2.122952,11.50526,1.843279,11.29838
2024-03-06 21:16:12,1.70976E+12,90.19662,"[{""N"":""624.3785""},{""N"":""584.8713""},{""N"":""1633.342""}]",90.19662,36.125,3.18,1.265146,4.854613,2.249383,12.39441,1.853052,11.71563
2024-03-06 21:15:11,1.70976E+12,88.28069,"[{""N"":""614.2487""},{""N"":""579.2366""},{""N"":""1618.55""}]",88.28069,36.125,3.17,1.336518,6.2982,2.126818,11.55819,1.939203,11.87728
2024-03-06 21:14:12,1.70976E+12,87.85348,"[{""N"":""537.6673""},{""N"":""709.2779""},{""N"":""1638.185""}]",87.85348,36.1875,3.11,1.140601,4.592658,2.201873,12.91405,1.879813,11.92415
2024-03-06 21:13:11,1.70976E+12,91.51501,"[{""N"":""544.5499""},{""N"":""721.0737""},{""N"":""1649.891""}]",91.51501,36.25,3.23,1.356555,6.054059,2.183852,12.1482,1.949588,12.28573
2024-03-06 21:12:12,1.70976E+12,88.0799,"[{""N"":""631.8074""},{""N"":""606.7744""},{""N"":""1650.616""}]",88.0799,36.3125,3.06,1.140565,4.918991,2.177186,12.16441,1.823277,11.23276
2024-03-06 21:09:52,1.70976E+12,89.38986,"[{""N"":""626.4806""},{""N"":""602.9629""},{""N"":""1633.567""}]",89.38986,36.375,3.04,1.189933,4.526113,2.165212,11.77142,1.77522,10.89061
2024-03-06 21:08:51,1.70976E+12,88.58475,"[{""N"":""631.233""},{""N"":""599.8702""},{""N"":""1636.464""}]",88.58475,36.4375,3.36,1.367537,6.255457,2.308259,12.62952,2.018781,12.54267
2024-03-06 21:07:52,1.70976E+12,88.31985,"[{""N"":""541.6656""},{""N"":""683.1368""},{""N"":""1641.517""}]",88.31985,36.4375,3.2,1.285475,4.808569,2.260503,12.17885,1.859414,11.50206
2024-03-06 21:06:51,1.70976E+12,93.89,"[{""N"":""547.1004""},{""N"":""643.7758""},{""N"":""1632.502""}]",93.89,36.4375,3.11,1.233049,4.250234,2.20423,12.29965,1.811689,11.22658
2024-03-06 21:05:52,1.70976E+12,89.89604,"[{""N"":""564.0903""},{""N"":""700.0875""},{""N"":""1617.018""}]",89.89604,36.5,3.17,1.355646,5.981535,2.136944,11.56479,1.908115,11.78994
2024-03-06 21:04:52,1.70976E+12,88.83652,"[{""N"":""613.8604""},{""N"":""578.524""},{""N"":""1648.748""}]",88.83652,36.5,3.22,1.24216,5.128191,2.280748,12.65616,1.898242,11.87783
2024-03-06 21:03:52,1.70976E+12,86.66201,"[{""N"":""607.5847""},{""N"":""589.2321""},{""N"":""1652.48""}]",86.66201,36.5,3.27,1.409079,6.296129,2.213399,12.18925,1.948771,12.36768
2024-03-06 21:02:52,1.70976E+12,88.39822,"[{""N"":""553.3013""},{""N"":""728.5648""},{""N"":""1667.728""}]",88.39822,36.5625,3.34,1.434761,6.663691,2.229538,12.36893,2.036213,12.7981
2024-03-06 21:01:52,1.70976E+12,90.9749,"[{""N"":""526.1154""},{""N"":""708.6658""},{""N"":""1614.109""}]",90.9749,36.5625,3.26,1.410444,6.677949,2.145725,11.8062,2.00751,12.25192
2024-03-06 21:00:52,1.70976E+12,88.13207,"[{""N"":""568.1085""},{""N"":""679.7919""},{""N"":""1606.479""}]",88.13207,36.5625,3.32,1.408285,6.606238,2.227746,12.03305,2.01842,12.34214
2024-03-06 20:59:51,1.70976E+12,89.99373,"[{""N"":""576.2036""},{""N"":""687.5696""},{""N"":""1630.171""}]",89.99373,36.5625,3.05,1.148755,4.511878,2.178718,12.28466,1.801508,11.25591
2024-03-06 20:58:52,1.70976E+12,88.67481,"[{""N"":""613.2077""},{""N"":""584.7275""},{""N"":""1642.268""}]",88.67481,36.5625,3.15,1.176466,4.360303,2.237406,12.75363,1.877239,11.76674
2024-03-06 20:57:51,1.70976E+12,87.23132,"[{""N"":""633.8806""},{""N"":""597.5752""},{""N"":""1648.367""}]",87.23132,36.5625,3.15,1.340517,6.103031,2.110845,11.70207,1.923403,11.89308
2024-03-06 20:56:52,1.70976E+12,88.66422,"[{""N"":""543.7474""},{""N"":""661.4581""},{""N"":""1645.394""}]",88.66422,36.625,3,1.153975,4.21729,2.118,11.77486,1.789801,10.91467
2024-03-06 20:55:51,1.70976E+12,91.76987,"[{""N"":""571.3267""},{""N"":""628.3981""},{""N"":""1676.62""}]",91.76987,36.625,3.04,1.227905,5.14246,2.088374,11.84941,1.832801,11.53782
2024-03-06 20:54:52,1.70976E+12,89.11117,"[{""N"":""563.4548""},{""N"":""711.6582""},{""N"":""1652.267""}]",89.11117,36.5625,2.98,1.232563,5.530313,2.032048,11.02428,1.796389,11.13265
2024-03-06 20:53:51,1.70976E+12,87.89148,"[{""N"":""559.6275""},{""N"":""719.3877""},{""N"":""1653.27""}]",87.89148,36.625,3,1.20176,5.117,2.086878,11.51794,1.787479,10.92805
2024-03-06 20:52:52,1.70976E+12,88.02223,"[{""N"":""607.2406""},{""N"":""581.8364""},{""N"":""1630.87""}]",88.02223,36.625,3.29,1.325701,5.650398,2.267928,12.94126,1.973648,12.46348
2024-03-06 20:51:51,1.70976E+12,86.87177,"[{""N"":""614.5365""},{""N"":""591.1636""},{""N"":""1636.162""}]",86.87177,36.625,3.19,1.242439,5.368149,2.210129,12.54582,1.936716,12.25813
2024-03-06 20:50:52,1.70976E+12,87.59202,"[{""N"":""535.4784""},{""N"":""705.3678""},{""N"":""1639.22""}]",87.59202,36.625,3.06,1.181616,4.053468,2.18544,12.54882,1.778452,11.0453
2024-03-06 20:49:51,1.70976E+12,86.97289,"[{""N"":""537.3759""},{""N"":""683.8984""},{""N"":""1646.656""}]",86.97289,36.6875,2.98,1.093187,3.921033,2.128383,12.1031,1.772915,11.062
2024-03-06 20:48:52,1.70976E+12,88.98922,"[{""N"":""587.382""},{""N"":""658.1122""},{""N"":""1612.695""}]",88.98922,36.625,3.32,1.424994,6.779255,2.219674,12.60849,2.024331,12.92999
2024-03-06 20:47:51,1.70976E+12,87.19388,"[{""N"":""549.1404""},{""N"":""713.9681""},{""N"":""1612.046""}]",87.19388,36.625,3.28,1.393779,6.49725,2.197847,12.37104,1.99703,12.67758
2024-03-06 20:46:52,1.70976E+12,90.98711,"[{""N"":""618.6842""},{""N"":""589.5198""},{""N"":""1635.207""}]",90.98711,36.6875,3.17,1.308753,5.952086,2.152995,11.86738,1.917961,12.07209
2024-03-06 20:45:51,1.70976E+12,90.56591,"[{""N"":""616.4943""},{""N"":""580.8539""},{""N"":""1610.029""}]",90.56591,36.625,3.05,1.185536,4.932222,2.156702,12.37637,1.803797,11.3088
2024-03-06 20:44:52,1.70976E+12,93.18404,"[{""N"":""546.863""},{""N"":""630.4995""},{""N"":""1616.561""}]",93.18404,36.625,3.18,1.35118,6.028201,2.147832,11.46845,1.909017,11.59793
2024-03-06 20:43:52,1.70976E+12,86.69131,"[{""N"":""537.4121""},{""N"":""723.1916""},{""N"":""1626.713""}]",86.69131,36.625,3.29,1.323953,5.695749,2.298237,12.47919,1.943526,12.10127
2024-03-06 20:42:52,1.70976E+12,88.02218,"[{""N"":""539.7711""},{""N"":""643.1552""},{""N"":""1626.492""}]",88.02218,36.625,3.08,1.236756,5.188126,2.138332,11.7122,1.836597,11.41422
2024-03-06 20:41:52,1.70976E+12,87.76444,"[{""N"":""544.2905""},{""N"":""708.8589""},{""N"":""1603.635""}]",87.76444,36.625,3.06,1.225956,4.754348,2.142439,11.71279,1.811518,11.04929
2024-03-06 20:39:33,1.70976E+12,89.05709,"[{""N"":""544.6435""},{""N"":""719.2424""},{""N"":""1653.929""}]",89.05709,36.8125,3.25,1.346803,6.349236,2.198312,12.20719,1.972695,12.47046
2024-03-06 20:38:32,1.70976E+12,87.9801,"[{""N"":""545.6447""},{""N"":""707.9467""},{""N"":""1658.872""}]",87.9801,36.8125,3.1,1.190312,4.598305,2.194587,11.8781,1.8359,11.0912
2024-03-06 20:37:33,1.70976E+12,87.53455,"[{""N"":""623.7371""},{""N"":""619.5257""},{""N"":""1639.407""}]",87.53455,36.875,3.05,1.092901,3.903332,2.188095,12.20358,1.818804,11.0999
2024-03-06 20:36:32,1.70976E+12,90.08917,"[{""N"":""630.6068""},{""N"":""614.9518""},{""N"":""1656.856""}]",90.08917,36.875,3.2,1.326315,6.215888,2.174718,12.18168,1.932923,12.257
2024-03-06 20:35:32,1.70976E+12,88.6207,"[{""N"":""547.87""},{""N"":""667.6009""},{""N"":""1659.179""}]",88.6207,36.875,3.08,1.271159,5.73155,2.082925,11.41869,1.871864,11.62108
2024-03-06 20:34:32,1.70976E+12,86.79827,"[{""N"":""547.7614""},{""N"":""662.4558""},{""N"":""1658.897""}]",86.79827,36.875,3.31,1.335457,5.919579,2.279012,12.73646,2.002891,12.48619
2024-03-06 20:33:32,1.70976E+12,87.01162,"[{""N"":""600.9757""},{""N"":""646.0756""},{""N"":""1627.161""}]",87.01162,36.875,3.21,1.233794,4.851816,2.280945,12.33914,1.892048,11.49242
2024-03-06 20:32:33,1.70976E+12,88.32973,"[{""N"":""573.4678""},{""N"":""609.2714""},{""N"":""1627.882""}]",88.32973,36.875,3.07,1.281388,5.626151,2.088798,11.39685,1.848449,11.26873
2024-03-06 20:31:32,1.70976E+12,88.1542,"[{""N"":""601.9889""},{""N"":""588.1672""},{""N"":""1639.649""}]",88.1542,36.8125,3.13,1.202888,4.399046,2.243601,12.07627,1.814745,11.17794
2024-03-06 20:30:33,1.70976E+12,87.29334,"[{""N"":""539.4567""},{""N"":""724.0905""},{""N"":""1641.77""}]",87.29334,36.8125,3.04,1.081222,4.001682,2.169573,12.49817,1.828871,11.47419
2024-03-06 20:29:32,1.70976E+12,87.25075,"[{""N"":""537.6327""},{""N"":""698.8856""},{""N"":""1645.327""}]",87.25075,36.8125,3.13,1.297974,5.506854,2.156227,11.78673,1.857589,11.5772
2024-03-06 20:28:33,1.70976E+12,87.00357,"[{""N"":""584.2646""},{""N"":""673.736""},{""N"":""1619.335""}]",87.00357,36.8125,3.28,1.360981,6.130782,2.220516,12.09158,2.000102,12.22455
2024-03-06 20:27:32,1.70976E+12,93.59006,"[{""N"":""541.0427""},{""N"":""719.1566""},{""N"":""1603.269""}]",93.59006,36.8125,3.08,1.248696,5.547164,2.113479,11.63494,1.866562,11.76922
2024-03-06 20:26:33,1.70976E+12,88.61324,"[{""N"":""631.6453""},{""N"":""615.5686""},{""N"":""1655.734""}]",88.61324,36.8125,3.03,1.227453,4.723885,2.13183,11.34802,1.777438,10.7645
2024-03-06 20:25:32,1.70976E+12,86.94938,"[{""N"":""599.4919""},{""N"":""636.455""},{""N"":""1621.618""}]",86.94938,36.8125,3.21,1.349265,5.882076,2.176774,11.57915,1.932315,11.83619
2024-03-06 20:24:33,1.70976E+12,91.81776,"[{""N"":""602.8408""},{""N"":""575.7285""},{""N"":""1621.722""}]",91.81776,36.8125,3.27,1.359251,6.112586,2.225431,12.17843,1.97059,12.32331
2024-03-06 20:23:32,1.70976E+12,87.86779,"[{""N"":""615.7612""},{""N"":""607.8265""},{""N"":""1622.586""}]",87.86779,36.8125,3.19,1.187563,4.474208,2.276311,12.79271,1.88482,11.79421
2024-03-06 20:22:33,1.70976E+12,86.53394,"[{""N"":""590.7349""},{""N"":""580.735""},{""N"":""1617.103""}]",86.53394,36.875,3.32,1.375317,6.407428,2.244184,12.27614,2.028355,12.44092
2024-03-06 20:21:32,1.70976E+12,88.52767,"[{""N"":""595.9099""},{""N"":""627.5748""},{""N"":""1599.113""}]",88.52767,36.875,3.17,1.272958,4.332814,2.238409,12.72077,1.84681,11.64289
2024-03-06 20:20:33,1.70976E+12,88.33231,"[{""N"":""590.1394""},{""N"":""585.6389""},{""N"":""1613.499""}]",88.33231,36.8125,3.09,1.168373,4.278415,2.235027,12.03996,1.787192,10.94859
2024-03-06 20:19:32,1.70976E+12,88.07936,"[{""N"":""607.7471""},{""N"":""611.5679""},{""N"":""1607.559""}]",88.07936,36.8125,3.23,1.205582,4.926794,2.280266,12.87326,1.942443,12.17563
2024-03-06 20:18:32,1.70976E+12,87.32618,"[{""N"":""592.1937""},{""N"":""577.7217""},{""N"":""1595.624""}]",87.32618,36.8125,3.1,1.267756,6.100813,2.094214,11.80473,1.89492,11.96513
2024-03-06 20:17:32,1.70976E+12,92.54877,"[{""N"":""606.907""},{""N"":""634.5936""},{""N"":""1615.59""}]",92.54877,36.8125,3.1,1.265344,5.590145,2.111745,11.46857,1.876733,11.59193
2024-03-06 20:16:32,1.70976E+12,87.64649,"[{""N"":""565.2679""},{""N"":""603.3445""},{""N"":""1622.456""}]",87.64649,36.8125,3.29,1.338942,6.078493,2.231137,12.54162,2.013819,12.54576
2024-03-06 20:15:32,1.70976E+12,91.77737,"[{""N"":""613.0275""},{""N"":""581.7261""},{""N"":""1615.45""}]",91.77737,36.8125,3.34,1.371465,6.393491,2.260814,12.60243,2.035114,12.74354
2024-03-06 20:14:32,1.70976E+12,88.56222,"[{""N"":""539.2391""},{""N"":""648.604""},{""N"":""1621.026""}]",88.56222,36.875,3.28,1.354612,6.329099,2.221927,12.55938,1.998341,12.59849
2024-03-06 20:13:33,1.70976E+12,88.1972,"[{""N"":""556.7847""},{""N"":""709.7432""},{""N"":""1628.33""}]",88.1972,36.875,3.27,1.341866,5.692514,2.232056,12.40263,1.976226,12.14724
2024-03-06 20:12:32,1.70976E+12,91.52669,"[{""N"":""530.0812""},{""N"":""721.129""},{""N"":""1621.395""}]",91.52669,36.8125,3.24,1.325916,5.941844,2.219791,11.91744,1.959941,12.01312
2024-03-06 20:11:33,1.70976E+12,88.36684,"[{""N"":""606.1649""},{""N"":""634.8204""},{""N"":""1618.853""}]",88.36684,36.875,3.31,1.399069,6.254844,2.214421,12.20204,2.015932,12.38771
2024-03-06 20:09:13,1.70976E+12,89.63981,"[{""N"":""574.8521""},{""N"":""679.1927""},{""N"":""1622.265""}]",89.63981,36.8125,3.19,1.212094,5.333337,2.253676,12.84525,1.900577,11.94286
2024-03-06 20:08:13,1.70976E+12,88.07816,"[{""N"":""578.3697""},{""N"":""683.3594""},{""N"":""1625.527""}]",88.07816,36.8125,3.07,1.166369,4.220973,2.211666,12.03936,1.776425,10.65694
2024-03-06 20:07:13,1.70976E+12,88.22167,"[{""N"":""581.178""},{""N"":""592.0283""},{""N"":""1628.728""}]",88.22167,36.8125,3.23,1.292279,5.709053,2.212873,12.59936,1.967268,12.41212
2024-03-06 20:06:13,1.70976E+12,89.35194,"[{""N"":""607.751""},{""N"":""579.0573""},{""N"":""1623.899""}]",89.35194,36.8125,3.08,1.189882,4.398987,2.171285,12.03827,1.825671,11.15705
2024-03-06 20:05:13,1.70976E+12,91.49554,"[{""N"":""534.8821""},{""N"":""675.7729""},{""N"":""1636.434""}]",91.49554,36.8125,3.12,1.163047,4.302681,2.231578,12.56639,1.846048,11.57219
2024-03-06 20:04:13,1.70976E+12,91.00963,"[{""N"":""561.0165""},{""N"":""610.0685""},{""N"":""1627.401""}]",91.00963,36.8125,3.21,1.313714,5.449179,2.225786,11.73466,1.908886,11.5786
2024-03-06 20:03:13,1.70976E+12,88.01896,"[{""N"":""540.8729""},{""N"":""731.5959""},{""N"":""1625.265""}]",88.01896,36.75,3.07,1.282835,5.544445,2.092479,11.08208,1.840206,11.18522
2024-03-06 20:02:13,1.70976E+12,88.37788,"[{""N"":""530.4547""},{""N"":""711.8321""},{""N"":""1626.974""}]",88.37788,36.75,3.01,1.138951,4.001394,2.163381,12.03945,1.753299,10.76755
2024-03-06 20:01:13,1.70976E+12,90.25233,"[{""N"":""598.7996""},{""N"":""645.3577""},{""N"":""1623.862""}]",90.25233,36.6875,3.1,1.195748,4.316926,2.189379,11.87119,1.832523,11.09841
2024-03-06 20:00:13,1.70976E+12,87.99242,"[{""N"":""576.3229""},{""N"":""676.9299""},{""N"":""1608.918""}]",87.99242,36.6875,3.06,1.26375,5.587595,2.090658,11.45376,1.834523,11.18684
2024-03-06 19:59:13,1.70976E+12,90.65967,"[{""N"":""605.1128""},{""N"":""577.0223""},{""N"":""1598.541""}]",90.65967,36.6875,3.18,1.294768,5.931181,2.15254,11.87511,1.945441,12.13735
2024-03-06 19:58:12,1.70976E+12,92.48195,"[{""N"":""620.5493""},{""N"":""615.4042""},{""N"":""1638.42""}]",92.48195,36.625,3.1,1.305138,5.834363,2.071044,11.41548,1.894543,11.60969
2024-03-06 19:57:13,1.70976E+12,89.24883,"[{""N"":""576.6159""},{""N"":""610.9546""},{""N"":""1658.219""}]",89.24883,36.625,3.07,1.28663,5.745053,2.080698,11.2539,1.846543,11.25991
2024-03-06 19:56:12,1.70975E+12,89.93426,"[{""N"":""597.3642""},{""N"":""584.2354""},{""N"":""1606.162""}]",89.93426,36.625,3,1.087628,3.745045,2.15905,12.37881,1.776687,11.04948
2024-03-06 19:55:13,1.70975E+12,87.55537,"[{""N"":""539.5958""},{""N"":""717.6984""},{""N"":""1642.489""}]",87.55537,36.625,3.1,1.205618,5.020639,2.168673,12.06193,1.85919,11.58373
2024-03-06 19:54:12,1.70975E+12,88.19785,"[{""N"":""544.5504""},{""N"":""671.2886""},{""N"":""1649.536""}]",88.19785,36.625,3.22,1.30197,6.055136,2.162336,12.10706,2.000496,12.40088
2024-03-06 19:53:13,1.70975E+12,91.87746,"[{""N"":""579.3419""},{""N"":""680.3469""},{""N"":""1625.201""}]",91.87746,36.625,3.09,1.259631,5.212147,2.139926,11.57244,1.832194,11.29358
2024-03-06 19:52:12,1.70975E+12,88.42481,"[{""N"":""552.6574""},{""N"":""718.4773""},{""N"":""1624.286""}]",88.42481,36.6875,3.12,1.314471,6.062912,2.091572,11.56153,1.913889,11.94556
2024-03-06 19:51:13,1.70975E+12,89.83623,"[{""N"":""619.1437""},{""N"":""583.5245""},{""N"":""1636.025""}]",89.83623,36.6875,3,1.169802,3.983823,2.150945,11.41222,1.726062,10.36405
2024-03-06 19:50:12,1.70975E+12,89.45785,"[{""N"":""629.1321""},{""N"":""602.8005""},{""N"":""1648.262""}]",89.45785,36.625,3.05,1.235372,5.191197,2.105951,11.46163,1.821015,11.19637
2024-03-06 19:49:13,1.70975E+12,88.48531,"[{""N"":""553.0385""},{""N"":""689.2714""},{""N"":""1681.147""}]",88.48531,36.625,3.08,1.263031,5.922159,2.072979,11.955,1.896966,12.11203
2024-03-06 19:48:12,1.70975E+12,88.67946,"[{""N"":""540.5479""},{""N"":""697.7601""},{""N"":""1659.246""}]",88.67946,36.625,3.08,1.244006,5.048859,2.127515,11.30458,1.84235,11.06286
2024-03-06 19:47:13,1.70975E+12,91.12865,"[{""N"":""595.2043""},{""N"":""642.947""},{""N"":""1613.35""}]",91.12865,36.625,3.04,1.260778,5.468776,2.067809,11.41552,1.843131,11.52069
2024-03-06 19:46:12,1.70975E+12,87.55459,"[{""N"":""554.0809""},{""N"":""706.5819""},{""N"":""1607.597""}]",87.55459,36.5625,3.04,1.258283,5.664839,2.081488,11.36389,1.823309,11.19531
2024-03-06 19:45:13,1.70975E+12,87.77013,"[{""N"":""617.8226""},{""N"":""598.3731""},{""N"":""1604.987""}]",87.77013,36.5625,3.24,1.263976,5.374572,2.272681,12.75431,1.931659,12.19043
2024-03-06 19:44:12,1.70975E+12,89.78859,"[{""N"":""593.2646""},{""N"":""664.6274""},{""N"":""1634.117""}]",89.78859,36.5625,3.04,1.269218,5.146982,2.082193,11.21563,1.810701,10.99166
2024-03-06 19:43:13,1.70975E+12,89.21999,"[{""N"":""587.8453""},{""N"":""592.8077""},{""N"":""1643.113""}]",89.21999,36.5625,3.14,1.259952,5.747829,2.173019,11.40206,1.879771,11.42051
2024-03-06 19:42:12,1.70975E+12,90.069,"[{""N"":""610.5276""},{""N"":""581.9692""},{""N"":""1609.863""}]",90.069,36.5625,3.26,1.350394,6.608315,2.190033,12.21261,1.99692,12.5363
2024-03-06 19:41:13,1.70975E+12,86.81421,"[{""N"":""541.3151""},{""N"":""664.5911""},{""N"":""1643.229""}]",86.81421,36.5,3.05,1.238528,5.805709,2.055752,11.56666,1.876641,11.64665
2024-03-06 19:38:53,1.70975E+12,89.22991,"[{""N"":""582.4916""},{""N"":""593.4001""},{""N"":""1629.402""}]",89.22991,36.5,3.09,1.245467,5.191918,2.148238,11.86558,1.840844,11.55889
2024-03-06 19:37:54,1.70975E+12,90.17122,"[{""N"":""542.0206""},{""N"":""717.5957""},{""N"":""1651.708""}]",90.17122,36.4375,3.07,1.245162,5.341797,2.130234,11.48733,1.834121,11.42228
2024-03-06 19:36:53,1.70975E+12,88.91582,"[{""N"":""525.3971""},{""N"":""668.1235""},{""N"":""1596.904""}]",88.91582,36.4375,3.27,1.372326,6.340442,2.215723,11.74371,1.973765,12.01665
